permalink,name,market,status,funding_total_usd
/organization/recondo,Recondo,enterprise software,operating," 2,00,00,000 "
/organization/reconnex,Reconnex,data security,acquired," 1,60,00,000 "
/organization/reconrobotics,ReconRobotics,hardware + software,operating," 3,52,500 "
/organization/record360,Record360,software,operating," 2,15,000 "
/organization/recordant,Recordant,software,closed," 1,20,00,000 "
/organization/recorded-future,Recorded Future,search,operating," 2,09,00,000 "
/organization/universal-record-database,RecordSetter,video,operating," 15,00,000 "
/organization/recorrido,Recorrido,e-commerce,operating," 40,000 "
/organization/recotech,ReCoTech,software,operating," 7,13,450 "
/organization/recoup,Recoup,shopping,operating," 3,00,000 "
/organization/recovend,RecoVend,e-commerce,operating," 50,000 "
/organization/recovery-technology-solutions,Recovery Technology Solutions,manufacturing,operating," 2,39,50,000 "
/organization/recovr,Recovr,game,operating," 20,000 "
/organization/recroup,Recroup,human resources,operating," 75,000 "
/organization/recruit-net,Recruit.net,consulting,operating," 8,00,000 "
/organization/recruiting-sports-network,Recruiting Sports Network,apps,operating," 7,50,000 "
/organization/recruitloop,RecruitLoop,crowdsourcing,operating," 11,00,000 "
/organization/recruits-com,Recruits.com,consulting,operating," 15,000 "
/organization/recruittalk,RecruitTalk,curated web,operating," 50,000 "
/organization/recsolu,RECSOLU,recruiting,operating," 60,00,000 "
/organization/recupyl,RECUPYL,clean technology,operating," 1,87,05,000 "
/organization/recurious,Recurious,games,operating," 15,00,000 "
/organization/recurly,Recurly,information technology,operating," 1,96,00,000 "
/organization/recurrent-energy,Recurrent Energy,clean technology,acquired," 8,50,00,000 "
/organization/recurve,Recurve,clean technology,acquired," 1,40,00,000 "
/organization/recyclebank,Recyclebank,game mechanics,operating," 8,51,00,000 "
/organization/recycled-hydro-solutions,Recycled Hydro Solutions,energy efficiency,operating, -   
/organization/recyclematch,RecycleMatch,recycling,operating," 6,20,000 "
/organization/recycling-angel,Recycling Angel,mobile,operating, -   
/organization/recyclingbin-com,Recyclingbin.com,manufacturing,operating, -   
/organization/recyte-therapeutics,ReCyte Therapeutics,biotechnology,operating," 99,00,000 "
/organization/red-recycled-electronics-distributors,RED - Recycled Electronics Distributors,specialty retail,operating, -   
/organization/red-5-studios,Red 5 Studios,games,operating," 4,15,00,000 "
/organization/red-advertising,Red Advertising,advertising,operating," 6,29,584 "
/organization/red-ambiental,Red Ambiental,clean technology,operating," 2,00,00,000 "
/organization/red-aril,Red Aril,advertising,acquired, -   
/organization/red-bag-solutions,Red Bag Solutions,manufacturing,operating," 12,50,000 "
/organization/red-balloon-secrurity,Red Balloon Security,internet of things,operating," 20,000 "
/organization/red-bend-software,Red Bend Software,software,operating," 2,50,00,000 "
/organization/red-blue-voice,Red Blue Voice,software,closed," 25,000 "
/organization/red-butler,Red Butler,virtual workforces,operating," 25,00,000 "
/organization/red-carrots-studio,Red Carrots Studio,mobile games,operating," 50,000 "
/organization/red-clay,Red Clay,product design,operating," 10,00,000 "
/organization/red-condor,Red Condor,security,operating," 1,62,00,000 "
/organization/red-crow,Red Crow,security,operating," 20,000 "
/organization/red-dot-payment,Red Dot Payment,finance,operating, -   
/organization/red-e-app,Red e App,enterprise software,operating," 10,60,000 "
/organization/red-falcon-development,Red Falcon Development,software,operating," 65,000 "
/organization/red-foundry,Red Foundry,apps,operating," 11,00,000 "
/organization/red-guru,Red Guru,social media,operating," 25,000 "
/organization/red-hawk-interactive,Red Hawk Interactive,e-commerce,operating, -   
/organization/red-hills-acquisitions,Red Hills Acquisitions,finance,operating," 46,00,000 "
/organization/red-hot-labs,Red Hot Labs,software,operating," 15,00,000 "
/organization/redkaraoke,Red Karaoke,curated web,operating," 38,54,828 "
/organization/red-lagoon,Red LaGoon,mobile,operating," 1,00,000 "
/organization/red-loop-media,Red Loop Media,hardware,operating," 45,00,000 "
/organization/red-mapache,Red Mapache,education,operating," 1,99,934 "
/organization/red-mountain-medical-response,Red Mountain Medical Response,medical,operating, -   
/organization/red-panda-innovation-labs,Red Panda Innovation Labs,mobile,operating," 5,00,000 "
/organization/red-rabbit-inc,Red Rabbit inc,health and wellness,operating," 3,09,786 "
/organization/red-robot-labs,Red Robot Labs,mobile,operating," 1,55,00,000 "
/organization/red-rover,Red Rover,finance,operating," 4,18,000 "
/organization/red-seraphim,Red Seraphim,games,closed," 50,000 "
/organization/red-stag-farms,Red Stag Farms,real estate,operating," 7,63,641 "
/organization/redstamp,Red Stamp,education,acquired, -   
/organization/red-swoosh,Red Swoosh,finance,acquired," 17,30,000 "
/organization/red-tricycle,Red Tricycle,mobile commerce,operating," 49,43,000 "
/organization/red-ventures,Red Ventures,sales and marketing,operating, -   
/organization/red-zebra,Red Zebra,finance technology,operating," 16,64,558 "
/organization/reds-all-natural,Red's All natural,e-commerce,operating," 17,46,001 "
/organization/red-m-group,Red-M Group,mobile,acquired," 96,20,000 "
/organization/redapt,Redapt,data center infrastructure,operating," 4,00,00,000 "
/organization/redbeacon,Redbeacon,curated web,acquired," 74,00,000 "
/organization/redbiotec,Redbiotec,biotechnology,operating," 4,20,763 "
/organization/redbooth,Redbooth,mobile,operating," 1,97,49,994 "
/organization/redbrick-health,RedBrick Health,health and wellness,operating," 4,66,52,379 "
/organization/redbus-in,redBus.in,curated web,acquired," 83,28,770 "
/organization/redca,RedCap,transportation,operating," 25,25,000 "
/organization/redcloud-security,RedCloud Security,design,acquired," 69,20,000 "
/organization/redcritter,RedCritter,gamification,operating," 12,50,001 "
/organization/reddit,Reddit,news,acquired," 5,01,00,000 "
/organization/reddrummer,RedDrummer,enterprise software,operating," 35,00,000 "
/organization/reddwerks,Reddwerks Corporation,software,operating," 21,50,000 "
/organization/redealize,redealize,e-commerce,operating, -   
/organization/redeem,Redeem,environmental innovation,operating," 2,43,84,296 "
/organization/redeem-get,Redeem&Get,coupons,operating," 2,00,000 "
/organization/redeemia-ltd,Redeemia,discounts,operating," 2,50,000 "
/organization/redeemr-inc,Redeemr,social media,closed," 2,50,000 "
/organization/redent-nova,ReDent Nova,medical devices,operating," 27,00,000 "
/organization/redfern-integrated-optics,Redfern Integrated Optics,clean technology,operating," 2,59,00,000 "
/organization/redfin,Redfin,real estate,operating," 9,68,20,000 "
/organization/redfin-network,Redfin Network,software,operating," 2,71,850 "
/organization/redfish-instruments-inc,Redfish Instruments,consumer electronics,operating, -   
/organization/redflags,RedFlag Software,software,operating," 2,25,000 "
/organization/redgage,Redgage,curated web,operating," 3,97,000 "
/organization/redhelper,RedHelper,e-commerce,operating," 6,00,000 "
/organization/redhill-biopharma,RedHill Biopharma,biotechnology,operating," 3,02,00,000 "
/organization/redicam,Redicam,security,operating," 2,42,000 "
/organization/redigi,ReDigi,enterprise software,operating," 22,73,000 "
/organization/redilearning,RediLearning,education,operating," 17,50,000 "
/organization/redington,Redington,hardware + software,operating," 6,50,00,000 "
/organization/redis-labs,Redis Labs,iaas,operating," 1,30,00,000 "
/organization/redit,redIT,software,operating," 7,20,00,000 "
/organization/redkite-financial-markets,RedKite Financial Markets,finance,acquired," 11,40,575 "
/organization/redkix,RedKix,startups,operating, -   
/organization/redlasso,RedLasso,television,operating," 95,63,440 "
/organization/redlen-technologies,Redlen Technologies,analytics,operating," 1,33,00,000 "
/organization/redline-trading-solutions,Redline Trading Solutions,software,operating," 1,24,53,432 "
/organization/redmart,RedMart,consumers,operating," 2,84,00,000 "
/organization/redmax,Redmax,internet marketing,operating, -   
/organization/redmere-technology,Redmere Technology,semiconductors,operating," 2,61,00,000 "
/organization/redmica,RedMica,big data analytics,operating," 1,00,000 "
/organization/redoak-logic,RedOak Logic,biotechnology,operating," 2,50,000 "
/organization/rehab-documentation,ReDoc Software,software,acquired," 39,49,998 "
/organization/redowl-analytics,RedOwl Analytics,analytics,operating," 74,50,000 "
/organization/redox-pharmaceutical,Redox Pharmaceutical,biotechnology,operating," 1,23,200 "
/organization/redox-power-systems,Redox Power Systems,clean technology,operating," 50,00,000 "
/organization/redpath-integrated-pathology,RedPath Integrated Pathology,health and wellness,acquired," 28,00,718 "
/organization/redpoint-global,RedPoint Global,marketing automation,operating," 1,16,49,999 "
/organization/redpoint-international,REDPoint International,biotechnology,operating," 50,000 "
/organization/redprairie-holding,RedPrairie Holding,software,operating," 12,71,20,835 "
/organization/redrover,RedRover,curated web,operating," 7,53,206 "
/organization/reds10,Reds10,consulting,operating," 12,12,201 "
/organization/redseal-systems,"RedSeal, Inc.",cyber,operating," 3,91,00,000 "
/organization/redshelf,RedShelf,web development,operating, -   
/organization/redshift-systems,RedShift Systems,hardware + software,operating," 1,81,55,188 "
/organization/redstone-logistics,Redstone Logistics,logistics,operating, -   
/organization/redstone-resources,Redstone Resources,clean technology,operating," 16,50,000 "
/organization/redtail-solutions,RedTail Solutions,curated web,operating," 4,225 "
/organization/redtree-people,Redtree People,biotechnology,operating," 80,837 "
/organization/redtroops,RedTroops,mobile,operating, -   
/organization/redu-us,Redu.us,educational games,operating," 20,000 "
/organization/reduce-data,Reduce Data,advertising platforms,operating," 5,00,000 "
/organization/redux,Redux,games,acquired," 81,10,454 "
/organization/redux-technologies,Redux Technologies,finance,operating," 22,740 "
/organization/reduxio,Reduxio,web hosting,operating," 2,69,00,000 "
/organization/redvision-system,RedVision System,analytics,operating," 1,18,00,000 "
/organization/redwave-energy,REDWAVE ENERGY,clean technology,operating," 40,00,000 "
/organization/redwood-bioscience,Redwood Bioscience,biotechnology,operating," 1,18,98,299 "
/organization/redwood-systems,Redwood Systems,clean technology,acquired," 4,22,50,000 "
/organization/redzone-robotics,RedZone Robotics,semiconductors,operating," 2,80,63,773 "
/organization/reebee,Reebee,e-commerce,operating, -   
/organization/reebonz,Reebonz,manufacturing,operating," 6,40,00,000 "
/organization/reedsy,Reedsy,news,operating," 40,860 "
/organization/reef-point-systems,Reef Point Systems,security,closed," 5,20,00,000 "
/organization/reefedge,ReefEdge,web hosting,operating," 1,50,00,000 "
/organization/reeher,Reeher,software,operating," 6,02,917 "
/organization/reel-qualified,REEL Qualified,enterprise software,operating," 25,000 "
/organization/reelation,Reelation,trusted networks,closed," 85,000 "
/organization/reelbox-media-entertainment,ReelBox Media Entertainment,news,operating, -   
/organization/reeldx-inc,"ReelDx, Inc.",health care,operating," 10,40,000 "
/organization/reelgenie,ReelGenie,video,operating," 9,61,000 "
/organization/reelhouse,Reelhouse,film,operating, -   
/organization/reelio,Reelio,curated web,operating," 20,49,999 "
/organization/reelmotionmedia-com,Reelmotionmedia.com,advertising,operating, -   
/organization/reelsurfer,ReelSurfer,photography,operating," 8,80,000 "
/organization/reenergy-electric,Reenergy Electric,clean technology,operating," 88,00,000 "
/organization/reep-rewards,Reep Rewards,software,operating, -   
/organization/reesio,Reesio,home & garden,operating," 13,01,000 "
/organization/reevoo-com,Reevoo,software,operating," 50,00,000 "
/organization/refashioner,ReFashioner,fashion,operating," 1,00,000 "
/organization/refer-com,Refer.com,professional services,operating, -   
/organization/referanza-com,Referanza,brand marketing,operating," 1,23,303 "
/organization/referbright,ReferBright,internet marketing,operating, -   
/organization/refer-ly,Referly,social network media,operating," 13,00,000 "
/organization/referme,ReferMe,social media,operating," 1,15,000 "
/organization/referralcandy,ReferralCandy,e-commerce,operating," 7,78,000 "
/organization/electronic-referral-manager-erm,ReferralMD,health care,operating," 4,20,000 "
/organization/referrizer,Referrizer,e-commerce,operating," 1,50,000 "
/organization/referron,Referron,sales and marketing,operating," 3,60,000 "
/organization/referstar,ReferStar,social recruiting,operating," 16,25,000 "
/organization/refferedagent-com,RefferedAgent.com,real estate,closed," 2,75,000 "
/organization/reffpedia,Reffpedia,web tools,closed," 35,00,000 "
/organization/gnowsis,Refinder by Gnowsis,information services,operating," 50,576 "
/organization/r-i-t-refined-investment-technologies-gmbh,Refined Investment Technologies,personal finance,operating," 8,55,924 "
/organization/refined-labs,Refined Labs,advertising,operating, -   
/organization/refinery29,Refinery29,fashion,operating," 3,04,00,000 "
/organization/reflect-systems,Reflect Systems,enterprises,operating," 90,00,000 "
/organization/reflectance-medical,Reflectance Medical,health care,operating," 5,00,000 "
/organization/reflektion,Reflektion,fashion,operating," 1,44,04,676 "
/organization/reflex,Reflex,software,operating," 3,75,000 "
/organization/reflex-systems,Reflex Systems,virtualization,operating," 1,85,00,000 "
/organization/reflexion-health,Reflexion Health,health and wellness,operating," 1,17,50,000 "
/organization/reflexion-medical,RefleXion Medical,hardware + software,operating," 1,16,00,000 "
/organization/reflexion-network-solutions,Reflexion Network Solutions,security,operating," 27,50,000 "
/organization/reflexis-systems,Reflexis Systems,retail,operating," 7,27,00,000 "
/organization/reflexphotonics,ReflexPhotonics,semiconductors,operating," 50,00,000 "
/organization/reflow-medical,ReFlow Medical,biotechnology,operating," 13,99,997 "
/organization/reflux-medical,Reflux Medical,health care,operating, -   
/organization/refocus-imaging,Refocus Imaging,software,operating," 2,50,000 "
/organization/reformtech-sweden-ab,ReformTech Sweden AB,automotive,operating," 20,00,000 "
/organization/reframe-it,Reframe It,curated web,operating," 31,81,000 "
/organization/reframed-tv,Reframed.tv,analytics,operating," 2,01,777 "
/organization/refrek,Refrek Inc,software,operating," 1,25,000 "
/organization/refresh-body,Refresh Body,health and wellness,operating," 50,000 "
/organization/refresh-io,Refresh.io,software,operating," 1,00,00,000 "
/organization/refulgent-software,Refulgent Software,software,operating, -   
/organization/refund-exchange,Refund Exchange,security,closed," 1,77,000 "
/organization/refurrl,Refurrl,e-commerce,operating, -   
/organization/regaalo,Regaalo,e-commerce,operating," 1,25,000 "
/organization/regado-biosciences,Regado Biosciences,health care,operating," 17,70,00,000 "
/organization/regaingo,RegainGo,software,operating," 78,600 "
/organization/regalamos,Regalamos,curated web,operating, -   
/organization/regalbox,RegalBox,e-commerce,operating," 40,000 "
/organization/regalii,Regalii,mobile payments,operating," 65,000 "
/organization/regalocard,RegaloCard,curated web,operating," 78,19,999 "
/organization/regatta-travel-solutions,Regatta Travel Solutions,travel,operating," 2,25,000 "
/organization/regdesk,RegDesk,medical devices,operating, -   
/organization/regear-life-sciences,ReGear Life Sciences,hardware + software,operating," 18,25,000 "
/organization/regen,Regen,clean technology,closed," 16,02,500 "
/organization/regen-biologics,ReGen Biologics,biotechnology,operating," 70,51,572 "
/organization/regen-energy,REGEN Energy,clean technology,operating," 2,49,82,000 "
/organization/regen-power-systems,ReGen Power Systems,clean technology,operating," 50,00,000 "
/organization/regenastem,RegenaStem,biotechnology,operating," 5,00,000 "
/organization/regency-energy-partners-llc,Regency Energy Partners,natural gas uses,operating," 40,00,00,000 "
/organization/regeneca-worldwide,Regeneca Worldwide,clean technology,operating," 24,87,500 "
/organization/regenemed,RegeneMed,health care,operating," 10,00,000 "
/organization/regenerative-medical-solutions,Regenerative Medical Solutions,biotechnology,operating," 14,45,000 "
/organization/regenerx,RegeneRx,biotechnology,operating," 25,50,000 "
/organization/regenesance,Regenesance,biotechnology,operating, -   
/organization/regenesis-biomedical,Regenesis Biomedical,health care,operating," 53,00,000 "
/organization/regenobody-holdings-inc,Regenobody Holdings,biotechnology,operating, -   
/organization/regent-education,Regent Education,software,operating," 2,33,50,000 "
/organization/regentis-biomaterials,Regentis Biomaterials,biotechnology,operating," 1,00,00,000 "
/organization/regenx-biosciences,ReGenX Biosciences,biotechnology,operating," 78,91,875 "
/organization/regimmune-corporation,REGiMMUNE Corporation,biotechnology,operating," 2,10,00,000 "
/organization/regional-diagnostic-laboratories,Regional Diagnostic Laboratories,health care,operating," 45,37,001 "
/organization/regional-event-marketing-partnership,Regional Event Marketing Partnership,public relations,operating, -   
/organization/register-my-info,Register My Info®,enterprise software,operating," 2,50,000 "
/organization/registracija-vozila,registracija vozila,internet,operating," 32,35,500 "
/organization/registrat-mapi,REGISTRAT-MAPI,biotechnology,operating," 15,00,000 "
/organization/registrylove,RegistryLove,curated web,closed, -   
/organization/regrob-com,regrob.com,real estate,operating," 2,000 "
/organization/regroup-therapy,Regroup Therapy,health and wellness,operating," 3,92,500 "
/organization/regulatorybinder,RegulatoryBinder,software,operating," 20,000 "
/organization/regulus-therapeutics,Regulus Therapeutics,health care,operating," 3,49,99,992 "
/organization/rehab-loan-group,Rehab Loan Group,finance,operating," 1,90,000 "
/organization/rehabdev,RehabDev,health and wellness,operating," 25,000 "
/organization/rehabtics,Rehabtics,health care,operating," 1,00,000 "
/organization/rehapp,REHAPP,health and wellness,operating," 40,000 "
/organization/rei-frontier,Rei-Frontier,advertising,operating," 37,397 "
/organization/reichhold,Reichhold,analytics,operating," 3,50,00,000 "
/organization/reify-health,Reify Health,mobile,operating," 3,50,000 "
/organization/reimage,Reimage,software,operating, -   
/organization/reinnervate,ReInnervate,biotechnology,acquired," 47,34,165 "
/organization/reissued,Reissued,e-commerce,operating," 8,50,000 "
/organization/reko-global-water,Reko Global Water,clean technology,operating," 40,000 "
/organization/rekode-education,reKode Education,education,operating," 20,000 "
/organization/rekoo,Rekoo,games,operating," 30,00,000 "
/organization/reksoft,Reksoft,software,operating," 20,00,000 "
/organization/relaborate,Relaborate,internet,operating," 5,66,319 "
/organization/rcdb,Related Content Database (RCDb),advertising,operating," 1,00,00,000 "
/organization/relateiq,RelateIQ,enterprise software,acquired," 6,90,00,000 "
/organization/relatient,Relatient,health and wellness,operating, -   
/organization/relationship-analytics,Relationship Analytics,analytics,closed," 1,25,000 "
/organization/relationship-science,Relationship Science,hospitality,operating," 9,00,00,000 "
/organization/relativ-ai,Relative.ai,analytics,operating, -   
/organization/relativity-media-pl,Relativity Media PL,games,operating, -   
/organization/relativity-technologies,Relativity Technologies,software,acquired," 10,00,000 "
/organization/relavance-software,Relavance Software,software,operating, -   
/organization/relay-2,Relay,private social networking,acquired," 7,00,000 "
/organization/retail-relay,Relay Foods,e-commerce,operating," 1,43,08,892 "
/organization/relay-network,Relay Network,startups,operating," 60,00,000 "
/organization/relayfoods,RelayFoods,e-commerce,operating," 13,00,000 "
/organization/relayr,Relayr,hardware + software,operating," 27,99,000 "
/organization/relayrides,RelayRides,transportation,operating," 5,25,00,000 "
/organization/relayware,Relayware,software,operating," 53,03,380 "
/organization/relcy-inc,Relcy,apps,operating," 90,00,000 "
/organization/reldata-inc,"RELDATA, Inc.",enterprise software,acquired," 40,00,000 "
/organization/relead,Relead,analytics,closed, -   
/organization/relevance-media,Relevance Media,enterprise software,operating," 5,00,000 "
/organization/relevance-inc,"Relevance, Inc.",software,operating," 1,49,074 "
/organization/relevant-e-solution,Relevant e-solution,online shopping,operating," 10,00,000 "
/organization/relevant-media,Relevant Media,news,operating," 26,23,000 "
/organization/relevare-pharmaceuticals,Relevare Pharmaceuticals,biotechnology,operating," 7,50,000 "
/organization/relevvant,Relevvant,saas,operating, -   
/organization/reliable-tire-disposal,Reliable Tire Disposal,manufacturing,operating, -   
/organization/reliance-globalcom,Reliance Globalcom,messaging,operating," 3,25,00,000 "
/organization/reliance-jio-infocomm-ltd,Reliance Jio Infocomm Ltd.,development platforms,operating," 2,25,00,00,000 "
/organization/reliant-technologies,Reliant Technologies,biotechnology,acquired," 1,50,00,000 "
/organization/reliantheart,ReliantHeart,medical devices,operating," 1,08,00,000 "
/organization/relievant-medsystems,Relievant Medsystems,biotechnology,operating," 5,00,00,000 "
/organization/spent,Relify,software,operating, -   
/organization/relink-group-as,RelinkLabs,data visualization,operating," 11,40,000 "
/organization/relion,ReliOn,clean technology,operating," 2,90,00,000 "
/organization/relisen,ReliSen,medical,operating, -   
/organization/relive,Relive,mobile,operating, -   
/organization/relmada-therapeutics,Relmada Therapeutics,biotechnology,operating," 2,62,31,110 "
/organization/reloaded-games-inc,"Reloaded Games, Inc.",games,operating," 1,72,92,326 "
/organization/relox-medical,Relox Medical,biotechnology,operating," 7,00,000 "
/organization/reltel,RelTel,software,operating," 10,00,000 "
/organization/relume-technologies,Relume Technologies,manufacturing,acquired," 70,00,000 "
/organization/relux,Relux,social travel,operating," 31,00,000 "
/organization/relypsa,Relypsa,health care,operating," 35,71,29,887 "
/organization/rem-enterprise,REM ENTERPRISE,hardware + software,operating," 19,90,000 "
/organization/remail,reMail,messaging,acquired, -   
/organization/remark-hq,Remark,product development services,operating," 1,00,000 "
/organization/remark-media,Remark Media,public relations,operating," 60,51,497 "
/organization/remedi-seniorcare-pharmacy,Remedi SeniorCare,health and wellness,operating," 30,10,00,000 "
/organization/remediation-of-nevada,Remediation of Nevada,manufacturing,operating," 4,00,000 "
/organization/remedify,Remedify,hardware + software,operating," 2,10,000 "
/organization/remedy-informatics,Remedy Informatics,software,operating," 80,00,000 "
/organization/remedy-partners,Remedy Partners,health and wellness,operating," 3,61,50,000 "
/organization/remedy-pharmaceuticals,Remedy Pharmaceuticals,biotechnology,operating," 63,00,755 "
/organization/remedy-systems,Remedy Systems,finance,acquired, -   
/organization/remember-the-member,Remember The Member,mobile,closed," 50,000 "
/organization/remerge-2,Remerge,mobile,operating," 10,00,000 "
/organization/remicalm,Remicalm,health and wellness,operating," 5,00,000 "
/organization/remind101,Remind,all students,operating," 5,95,00,000 "
/organization/remind-technologies,Remind Technologies,hardware + software,operating," 1,60,000 "
/organization/remitdata,RemitDATA,analytics,operating," 55,00,000 "
/organization/remitly,Remitly,mobile payments,operating," 1,05,00,000 "
/organization/remitpro,RemitPro,software,operating," 25,00,000 "
/organization/remixation,"Remixation, Inc.",web tools,operating," 55,80,000 "
/organization/remoov,Remoov,home renovation,operating," 1,00,000 "
/organization/remotemedical,Remotemedical,biotechnology,operating," 80,00,000 "
/organization/remotereality,RemoteReality,manufacturing,operating," 93,00,000 "
/organization/remotium,Remotium,mobility,operating," 10,00,000 "
/organization/remotv,REMOTV,social media,closed," 27,00,000 "
/organization/rempex-pharmaceuticals,Rempex Pharmaceuticals,biotechnology,acquired," 6,75,00,000 "
/organization/renaissance-brewing,Renaissance Brewing,food processing,operating," 7,00,000 "
/organization/renaissance-learning,Renaissance Learning,education,acquired," 4,00,00,000 "
/organization/renal-ventures-management,Renal Ventures Management,health and wellness,operating," 3,00,00,000 "
/organization/renamed-biologics,RenaMed Biologics,biotechnology,operating," 4,00,00,000 "
/organization/renavance-pharma,Renavance Pharma,biotechnology,operating," 5,00,000 "
/organization/rensim,RenéSim,fashion,operating, -   
/organization/rendeevoo,Rendeevoo,entertainment,operating," 57,620 "
/organization/renegade-games,Renegade Games,games,closed, -   
/organization/reneuron-group,ReNeuron Group,biotechnology,operating," 5,75,30,585 "
/organization/renew-power,ReNew Power,clean technology,operating," 27,50,00,000 "
/organization/renewable-energy-group,Renewable Energy Group,chemicals,operating," 19,87,30,677 "
/organization/renewable-fuel-products,Renewable Fuel Products,clean technology,operating," 1,45,000 "
/organization/renewable-funding,Renewable Funding,clean technology,operating," 3,22,00,000 "
/organization/renewal-technologies,Renewal Technologies,manufacturing,operating," 6,50,000 "
/organization/renewdata,RenewData,services,operating," 1,14,00,734 "
/organization/reniac,Reniac,analytics,operating," 28,000 "
/organization/renkoo,Renkoo,facebook applications,closed," 90,00,000 "
/organization/renmatix,Renmatix,clean technology,operating," 7,50,00,000 "
/organization/rennovia,Rennovia,biotechnology,operating," 7,85,37,524 "
/organization/reno-sub-systems,Reno Sub Systems,semiconductors,operating," 78,00,000 "
/organization/renova-therapeutics,Renova Therapeutics,biotechnology,operating," 75,20,000 "
/organization/renovagen,Renovagen,solar,operating," 4,35,502 "
/organization/renovar,Renovar,biotechnology,closed," 12,00,000 "
/organization/renovate-america,Renovate America,financial services,operating," 5,00,00,000 "
/organization/renovatio-it-solutions,Renovatio IT Solutions,apps,operating," 30,000 "
/organization/renovation-authorities-of-indianapolis,Renovation Authorities of Indianapolis,real estate,operating, -   
/organization/renovis-surgical-technologies,Renovis Surgical Technologies,hardware,operating," 61,95,600 "
/organization/renovorx,RenovoRx,health care,operating," 18,10,000 "
/organization/renovus-re,RENOVUS RE,real estate,operating, -   
/organization/renren-headhunting,RenRen Headhunting,curated web,operating," 74,00,000 "
/organization/renren-inc,Renren Inc.,technology,operating," 47,80,00,000 "
/organization/renrendai,Renrendai,finance,operating," 13,32,05,128 "
/organization/renrenmoney,Renrenmoney,finance,operating," 3,25,90,983 "
/organization/rent-a-local-friend,Rent a Local Friend,social travel,operating," 2,00,000 "
/organization/rent-frock-repeat,Rent frock Repeat,retail,operating," 11,50,000 "
/organization/rent-here,Rent Here,e-commerce platforms,operating," 3,24,728 "
/organization/rent-jungle,Rent Jungle,real estate,operating," 3,72,000 "
/organization/rent-my-items-limited,Rent My Items,finance,operating," 41,069 "
/organization/rent-my-vacation-home-com,Rent My Vacation Home USA,online rental,operating," 25,00,000 "
/organization/rent-the-dress,Rent The Dress,fashion,operating," 30,000 "
/organization/rent-the-runway,Rent the Runway,e-commerce,operating," 5,44,00,000 "
/organization/rent-com,Rent.com,curated web,acquired," 1,70,00,000 "
/organization/rentabilities,Rentabilities,real estate,operating," 50,000 "
/organization/rentables,Rentables®,curated web,operating," 40,000 "
/organization/rental-kharma,Rental Kharma,personal finance,operating," 15,000 "
/organization/rentalroost-com,Rentalroost.com,big data,operating," 2,50,000 "
/organization/rentalutions,Rentalutions,saas,operating," 2,87,500 "
/organization/rentamus,Rentamus,real estate,operating," 3,85,980 "
/organization/rentbits,RentBits,online rental,operating," 5,74,998 "
/organization/rentbureau,RentBureau,software,acquired, -   
/organization/rentelligence,Rentelligence,real estate,closed," 62,500 "
/organization/rentersq-llc,RentersQ,real estate,operating," 45,000 "
/organization/rentfeeder,RentFeeder,real estate,operating," 2,50,000 "
/organization/renthackr,Renthackr,marketplaces,operating," 40,000 "
/organization/renthome-ru,RentHome.ru,curated web,operating," 6,00,000 "
/organization/renthop,RentHop,real estate,operating, -   
/organization/rentify,Rentify,software,operating," 85,65,083 "
/organization/rentish,RENTISH,real estate,operating," 15,000 "
/organization/rentjiffy,RentJiffy,real estate,operating, -   
/organization/rentjuice,RentJuice,real estate,acquired," 69,23,782 "
/organization/rentlord,Rentlord,curated web,operating, -   
/organization/rentlytics,Rentlytics,b2b,operating," 50,00,000 "
/organization/rentmatch,RentMatch,real estate,operating, -   
/organization/rentmetrics,Rentmetrics,real estate,operating, -   
/organization/rentmineonline,RentMineOnline,sales and marketing,acquired," 68,525 "
/organization/rentmonitor,RentMonitor,real estate,operating, -   
/organization/rentmyinstrument-com,RentMYinstrument.com,e-commerce,operating, -   
/organization/rentnegotiator-com,RentNegotiator.com,real estate,closed, -   
/organization/rentobo,Rentobo,venture capital,operating, -   
/organization/rentpost,RentPost,property management,operating," 25,000 "
/organization/rentshare,RentShare,curated web,operating," 3,05,000 "
/organization/rentstuff-com,RentStuff.com,curated web,acquired," 6,75,000 "
/organization/rentwiki-com,RentWiki,real estate,operating," 37,30,000 "
/organization/renuvix,Renuvix,manufacturing,operating," 2,50,000 "
/organization/reocar,Reocar,transportation,operating," 10,00,00,000 "
/organization/reologica-instruments,Reologica Instruments,curated web,operating," 4,96,000 "
/organization/reonomy,Reonomy,analytics,operating," 48,50,000 "
/organization/reorg-research,Reorg Research,market research,operating," 12,54,544 "
/organization/rep,Rep,finance,operating, -   
/organization/repair-report,Repair Report,curated web,operating," 20,000 "
/organization/repairogen,Repairogen,cosmetic surgery,operating," 1,15,119 "
/organization/repairpal,RepairPal,curated web,operating," 2,13,00,000 "
/organization/repark-social-parking,RePark Social Parking,collaborative consumption,operating," 1,00,000 "
/organization/repeatit,Repeatit,web hosting,operating," 12,30,000 "
/organization/replay-solutions,Replay Solutions,software,operating," 1,52,00,000 "
/organization/replay-technologies,Replay Technologies,software,operating," 90,00,000 "
/organization/replenish,Replenish,biotechnology,operating," 1,02,49,632 "
/organization/replica-labs,Replica Labs,3d technology,operating, -   
/organization/replication-medical,Replication Medical,biotechnology,operating," 17,09,999 "
/organization/replicel-life-sciences,REPLICEL LIFE SCIENCES,biotechnology,operating," 5,94,050 "
