Date,S&P Comp.,Dividend,Earnings,  Consumer Price Index CPI,Date Fraction  ,Long Interest Rate GS10,Real Price,Real Dividend, Real Total Return Price ,Real Earnings, Real TR Scaled Earnings ,Cyclically Adjusted Price Earnings Ratio P/E10 or CAPE,,Cyclically Adjusted Total Return Price Earnings Ratio TR P/E10 or TR CAPE,Excess CAPE Yield,Monthly Total Bond Returns,Real Total Bond Returns,10 Year Annualized Stock Real Return,10 Year Annualized Bonds  Real Return,Real 10 Year Excess Annualized  Returns,,,,
1967.02,87.36,2.89,5.48,32.90,1967.12,4.63,770.96,25.50," 103,615.87 ",48.39," 6,503.66 ",21.07,,24.32,1.85%,1.01,12.37,-0.93%,-1.24%,0.31%,,,,
1967.03,89.42,2.90,5.45,33.00,1967.21,4.54,786.75,25.52," 106,023.57 ",47.95," 6,461.96 ",21.44,,24.74,1.85%,1.00,12.47,-1.23%,-1.38%,0.14%,,,,
1967.04,90.96,2.90,5.41,33.10,1967.29,4.59,797.88,25.44," 107,809.36 ",47.46," 6,412.14 ",21.69,,25.01,1.75%,0.98,12.43,-1.60%,-1.31%,-0.29%,,,,
1967.05,92.59,2.90,5.37,33.20,1967.37,4.85,809.73,25.36," 109,696.33 ",46.96," 6,362.13 ",21.95,,25.30,1.42%,0.99,12.19,-1.81%,-1.16%,-0.65%,,,,
1967.06,91.43,2.90,5.33,33.30,1967.46,5.02,797.18,25.29," 108,282.18 ",46.47," 6,312.41 ",21.55,,24.84,1.33%,0.99,12.04,-1.66%,-0.92%,-0.74%,,,,
1967.07,93.01,2.91,5.32,33.40,1967.54,5.16,808.53,25.27," 110,109.61 ",46.25," 6,298.07 ",21.80,,25.12,1.10%,1.00,11.92,-1.75%,-0.85%,-0.90%,,,,
1967.08,94.49,2.91,5.31,33.50,1967.62,5.28,818.95,25.25," 111,814.34 ",46.02," 6,283.57 ",22.03,,25.37,0.96%,1.00,11.83,-2.14%,-0.79%,-1.35%,,,,
1967.09,95.81,2.92,5.30,33.60,1967.71,5.30,827.92,25.23," 113,326.02 ",45.80," 6,268.95 ",22.22,,25.58,0.93%,0.99,11.83,-2.41%,-0.72%,-1.70%,,,,
1967.1,95.66,2.92,5.31,33.70,1967.79,5.48,824.17,25.16," 113,099.81 ",45.75," 6,278.07 ",22.07,,25.40,0.81%,0.98,11.68,-2.64%,-0.69%,-1.95%,,,,
1967.11,92.66,2.92,5.32,33.80,1967.87,5.75,795.96,25.08," 109,515.60 ",45.70," 6,287.75 ",21.26,,24.46,0.71%,1.01,11.46,-2.28%,-0.53%,-1.75%,,,,
1967.12,95.30,2.92,5.33,33.90,1967.96,5.70,816.22,25.01," 112,590.33 ",45.65," 6,297.02 ",21.75,,25.02,0.68%,1.02,11.53,-2.59%,-0.63%,-1.96%,,,,
1968.01,95.04,2.93,5.37,34.10,1968.04,5.53,809.22,24.95," 111,911.38 ",45.69," 6,319.35 ",21.51,,24.74,0.89%,1.00,11.66,-2.93%,-0.93%,-2.00%,,,,
1968.02,90.75,2.94,5.40,34.20,1968.12,5.56,770.43,24.96," 106,835.02 ",45.87," 6,361.05 ",20.42,,23.49,1.14%,0.99,11.66,-2.63%,-0.97%,-1.66%,,,,
1968.03,89.09,2.95,5.44,34.30,1968.21,5.74,754.14,24.97," 104,863.58 ",46.05," 6,403.16 ",19.93,,22.92,1.04%,1.01,11.52,-2.50%,-0.87%,-1.63%,,,,
1968.04,95.67,2.96,5.48,34.40,1968.29,5.64,807.48,25.01," 112,571.05 ",46.28," 6,452.01 ",21.28,,24.47,0.82%,0.99,11.63,-2.81%,-1.05%,-1.76%,,,,
1968.05,97.87,2.98,5.53,34.50,1968.37,5.87,823.65,25.05," 115,116.94 ",46.51," 6,500.60 ",21.63,,24.87,0.54%,1.02,11.45,-2.60%,-1.05%,-1.54%,,,,
1968.06,100.50,2.99,5.57,34.70,1968.46,5.72,840.91,25.02," 117,820.46 ",46.61," 6,529.95 ",22.00,,25.30,0.67%,1.02,11.57,-2.86%,-1.27%,-1.59%,,,,
1968.07,100.30,3.00,5.60,34.90,1968.54,5.50,834.43,24.99," 117,203.88 ",46.59," 6,543.79 ",21.75,,25.01,0.97%,1.01,11.75,-2.89%,-1.54%,-1.35%,,,,
1968.08,98.11,3.02,5.63,35.00,1968.62,5.42,813.88,25.03," 114,610.15 ",46.70," 6,576.85 ",21.14,,24.30,1.24%,1.00,11.84,-2.03%,-1.45%,-0.58%,,,,
1968.09,101.30,3.03,5.66,35.10,1968.71,5.46,837.95,25.06," 118,293.63 ",46.82," 6,609.50 ",21.68,,24.92,1.12%,1.00,11.82,-2.37%,-1.44%,-0.93%,,,,
1968.1,103.80,3.04,5.69,35.30,1968.79,5.58,853.76,25.03," 120,820.74 ",46.83," 6,626.90 ",22.00,,25.29,0.99%,1.00,11.70,-2.94%,-1.51%,-1.43%,,,,
1968.11,105.40,3.06,5.73,35.40,1968.87,5.70,864.47,25.07," 122,632.19 ",46.97," 6,662.94 ",22.20,,25.51,0.82%,0.98,11.62,-3.66%,-1.52%,-2.15%,,,,
1968.12,106.50,3.07,5.76,35.50,1968.96,6.03,871.04,25.11," 123,859.81 ",47.11," 6,698.90 ",22.28,,25.60,0.54%,1.00,11.35,-3.62%,-1.39%,-2.23%,,,,
1969.01,102.00,3.08,5.78,35.60,1969.04,6.04,831.89,25.12," 118,590.74 ",47.14," 6,720.14 ",21.19,,24.36,0.75%,0.99,11.37,-2.89%,-1.48%,-1.41%,,,,
1969.02,101.50,3.09,5.80,35.80,1969.12,6.19,823.18,25.06," 117,647.85 ",47.04," 6,722.73 ",20.90,,24.02,0.76%,1.00,11.24,-3.03%,-1.40%,-1.62%,,,,
1969.03,99.30,3.10,5.82,36.10,1969.21,6.30,798.65,24.93," 114,438.30 ",46.81," 6,707.26 ",20.20,,23.22,0.90%,1.01,11.11,-2.63%,-1.33%,-1.30%,,,,
1969.04,101.30,3.11,5.83,36.30,1969.29,6.17,810.25,24.88," 116,397.02 ",46.60," 6,695.03 ",20.43,,23.48,1.00%,0.99,11.22,-2.67%,-1.50%,-1.17%,,,,
1969.05,104.60,3.12,5.83,36.40,1969.37,6.32,834.34,24.89," 120,156.57 ",46.53," 6,700.89 ",20.97,,24.11,0.75%,0.99,11.12,-3.29%,-1.51%,-1.78%,,,,
1969.06,99.14,3.13,5.84,36.60,1969.46,6.57,786.47,24.83," 113,560.20 ",46.33," 6,689.44 ",19.71,,22.66,0.82%,0.99,10.92,-2.62%,-1.14%,-1.47%,,,,
1969.07,94.71,3.14,5.86,36.80,1969.54,6.72,747.24,24.75," 108,194.03 ",46.21," 6,690.49 ",18.68,,21.48,0.97%,1.01,10.80,-2.11%,-1.10%,-1.02%,,,,
1969.08,94.18,3.14,5.87,37.00,1969.62,6.69,739.05,24.67," 107,304.63 ",46.09," 6,691.82 ",18.43,,21.19,1.13%,0.97,10.82,-1.64%,-1.19%,-0.45%,,,,
1969.09,94.51,3.15,5.89,37.10,1969.71,7.16,739.64,24.65," 107,688.65 ",46.10," 6,711.31 ",18.40,,21.16,0.66%,1.01,10.49,-1.63%,-1.11%,-0.52%,,,,
1969.1,95.52,3.15,5.85,37.30,1969.79,7.10,743.53,24.55," 108,553.71 ",45.56," 6,652.02 ",18.45,,21.22,0.73%,1.00,10.55,-2.13%,-1.77%,-0.36%,,,,
1969.11,96.21,3.16,5.82,37.50,1969.87,7.14,744.91,24.44," 109,052.08 ",45.04," 6,593.08 ",18.44,,21.22,0.75%,0.97,10.52,-2.29%,-1.96%,-0.33%,,,,
1969.12,91.11,3.16,5.78,37.70,1969.96,7.65,701.68,24.34," 103,020.38 ",44.51," 6,535.59 ",17.33,,19.95,0.64%,1.00,10.16,-1.41%,-1.48%,0.06%,,,,
1970.01,90.31,3.16,5.73,37.80,1970.04,7.79,693.68,24.30," 102,142.93 ",44.01," 6,480.78 ",17.09,,19.68,0.64%,1.05,10.10,-1.15%,-1.72%,0.57%,,,,
1970.02,87.16,3.17,5.68,38.00,1970.12,7.24,665.96,24.20," 98,358.25 ",43.40," 6,409.76 ",16.37,,18.87,1.47%,1.02,10.50,-0.49%,-3.08%,2.59%,,,,
1970.03,88.65,3.17,5.63,38.20,1970.21,7.07,673.80,24.09," 99,812.46 ",42.79," 6,338.91 ",16.53,,19.06,1.63%,0.98,10.63,-1.69%,-3.43%,1.75%,,,,
1970.04,85.95,3.17,5.59,38.50,1970.29,7.39,648.19,23.93," 96,313.84 ",42.18," 6,267.77 ",15.87,,18.31,1.61%,0.97,10.38,-1.56%,-2.50%,0.94%,,,,
1970.05,76.06,3.18,5.56,38.60,1970.37,7.91,572.12,23.89," 85,306.37 ",41.80," 6,232.18 ",13.98,,16.15,1.97%,1.01,10.04,0.03%,-1.43%,1.47%,,,,
1970.06,75.59,3.18,5.52,38.80,1970.46,7.84,565.65,23.80," 84,637.91 ",41.31," 6,180.73 ",13.80,,15.96,2.15%,1.03,10.11,0.67%,-1.28%,1.94%,,,,
1970.07,75.72,3.18,5.47,39.00,1970.54,7.46,563.72,23.70," 84,644.19 ",40.70," 6,110.96 ",13.73,,15.89,2.62%,1.00,10.39,1.16%,-1.76%,2.91%,,,,
1970.08,77.92,3.19,5.41,39.00,1970.62,7.53,580.09,23.72," 87,400.33 ",40.30," 6,071.96 ",14.10,,16.34,2.36%,1.02,10.40,1.11%,-2.26%,3.37%,,,,
1970.09,82.58,3.19,5.36,39.20,1970.71,7.39,611.65,23.63," 92,451.37 ",39.70," 6,000.72 ",14.84,,17.22,2.20%,1.01,10.51,0.74%,-2.60%,3.34%,,,,
1970.1,84.37,3.17,5.28,39.40,1970.79,7.33,621.74,23.38," 94,270.43 ",38.93," 5,903.30 ",15.06,,17.49,2.14%,1.04,10.57,0.78%,-2.78%,3.56%,,,,
1970.11,84.28,3.16,5.21,39.60,1970.87,6.84,617.94,23.14," 93,986.70 ",38.18," 5,806.33 ",14.95,,17.37,2.73%,1.04,10.95,1.18%,-3.63%,4.81%,,,,
1970.12,90.05,3.14,5.13,39.80,1970.96,6.39,656.92,22.91," 100,206.95 ",37.42," 5,708.62 ",15.87,,18.45,2.85%,1.02,11.32,0.32%,-4.02%,4.33%,,,,
1971.01,93.49,3.13,5.16,39.80,1971.04,6.24,682.02,22.83," 104,325.21 ",37.64," 5,758.03 ",16.46,,19.15,2.77%,1.01,11.50,-0.17%,-4.01%,3.84%,,,,
1971.02,97.11,3.12,5.19,39.90,1971.12,6.11,706.65,22.70," 108,382.57 ",37.77," 5,792.46 ",17.03,,19.82,2.72%,1.04,11.64,-0.96%,-4.45%,3.49%,,,,
1971.03,99.60,3.11,5.22,40.00,1971.21,5.70,722.96,22.57," 111,172.24 ",37.89," 5,826.50 ",17.40,,20.26,3.03%,0.99,12.03,-0.88%,-4.69%,3.82%,,,,
1971.04,103.00,3.11,5.25,40.10,1971.29,5.83,745.77,22.49," 114,968.82 ",38.04," 5,863.78 ",17.92,,20.88,2.76%,0.96,11.94,-1.15%,-4.87%,3.72%,,,,
1971.05,101.60,3.10,5.29,40.30,1971.37,6.39,731.99,22.36," 113,130.56 ",38.09," 5,886.65 ",17.56,,20.46,2.37%,1.00,11.46,-1.23%,-4.65%,3.42%,,,,
1971.06,99.72,3.10,5.32,40.60,1971.46,6.52,713.13,22.17," 110,502.25 ",38.05," 5,895.23 ",17.08,,19.91,2.47%,0.99,11.32,-1.00%,-4.19%,3.20%,,,,
1971.07,99.00,3.10,5.36,40.70,1971.54,6.73,706.24,22.09," 109,720.11 ",38.21," 5,936.71 ",16.89,,19.69,2.29%,1.02,11.19,-1.24%,-4.49%,3.25%,,,,
1971.08,97.24,3.09,5.39,40.80,1971.62,6.58,691.99,22.01," 107,790.38 ",38.38," 5,978.50 ",16.52,,19.27,2.63%,1.04,11.34,-1.06%,-4.91%,3.85%,,,,
1971.09,99.40,3.09,5.43,40.80,1971.71,6.14,707.36,21.99," 110,470.18 ",38.64," 6,034.74 ",16.86,,19.67,2.91%,1.02,11.77,-2.25%,-5.42%,3.17%,,,,
1971.1,97.29,3.08,5.52,40.90,1971.79,5.93,690.65,21.89," 108,145.68 ",39.19," 6,135.93 ",16.43,,19.18,3.30%,1.01,11.99,-1.89%,-5.41%,3.52%,,,,
1971.11,92.78,3.08,5.61,40.90,1971.87,5.81,658.64,21.84," 103,417.45 ",39.82," 6,253.20 ",15.64,,18.27,3.73%,1.00,12.16,-1.19%,-4.59%,3.40%,,,,
1971.12,99.17,3.07,5.70,41.10,1971.96,5.93,700.57,21.69," 110,285.95 ",40.27," 6,338.91 ",16.60,,19.41,3.29%,1.00,12.05,-1.74%,-4.60%,2.86%,,,,
1972.01,103.30,3.07,5.74,41.10,1972.04,5.95,729.75,21.69," 115,163.39 ",40.53," 6,395.49 ",17.26,,20.18,3.04%,1.00,12.09,-2.67%,-4.99%,2.32%,,,,
1972.02,105.20,3.07,5.77,41.30,1972.12,6.08,739.57,21.58," 116,997.48 ",40.59," 6,420.77 ",17.46,,20.42,2.86%,1.01,11.98,-3.04%,-4.74%,1.69%,,,,
1972.03,107.70,3.07,5.81,41.40,1972.21,6.07,755.32,21.53," 119,772.35 ",40.75," 6,461.26 ",17.81,,20.82,2.79%,1.00,12.02,-3.53%,-4.36%,0.83%,,,,
1972.04,108.80,3.07,5.86,41.50,1972.29,6.19,761.19,21.48," 120,987.92 ",41.02," 6,520.15 ",17.92,,20.95,2.62%,1.01,11.94,-3.15%,-4.24%,1.08%,,,,
1972.05,107.70,3.07,5.92,41.60,1972.37,6.13,751.69,21.43," 119,760.61 ",41.30," 6,579.24 ",17.66,,20.65,2.79%,1.01,12.03,-3.09%,-4.16%,1.07%,,,,
1972.06,108.00,3.07,5.97,41.70,1972.46,6.11,751.97,21.38," 120,090.01 ",41.57," 6,638.31 ",17.64,,20.63,2.84%,1.01,12.08,-3.76%,-4.55%,0.80%,,,,
1972.07,107.20,3.07,6.03,41.90,1972.54,6.11,742.84,21.30," 118,914.90 ",41.76," 6,685.27 ",17.40,,20.35,2.93%,1.00,12.08,-3.69%,-4.32%,0.63%,,,,
1972.08,111.00,3.08,6.08,42.00,1972.62,6.21,767.34,21.27," 123,120.73 ",42.05," 6,747.60 ",17.94,,20.98,2.68%,0.98,12.02,-3.97%,-3.72%,-0.24%,,,,
1972.09,109.40,3.08,6.14,42.10,1972.71,6.55,754.48,21.24," 121,341.80 ",42.34," 6,810.23 ",17.61,,20.60,2.44%,1.01,11.76,-2.74%,-3.04%,0.30%,,,,
1972.1,109.60,3.10,6.23,42.30,1972.79,6.48,752.29,21.30," 121,274.35 ",42.79," 6,897.29 ",17.53,,20.50,2.58%,1.02,11.83,-1.94%,-2.23%,0.29%,,,,
1972.11,115.10,3.13,6.33,42.40,1972.87,6.28,788.18,21.41," 127,347.45 ",43.32," 6,999.87 ",18.34,,21.44,2.56%,1.00,12.04,-1.96%,-2.08%,0.12%,,,,
1972.12,117.50,3.15,6.42,42.50,1972.96,6.36,802.72,21.52," 129,986.69 ",43.86," 7,102.25 ",18.65,,21.80,2.41%,1.00,12.00,-1.99%,-1.92%,-0.07%,,,,
1973.01,118.40,3.16,6.55,42.60,1973.04,6.46,806.97,21.51," 130,965.19 ",44.62," 7,241.43 ",18.71,,21.87,2.32%,0.99,11.95,-1.71%,-1.76%,0.05%,,,,
1973.02,114.20,3.16,6.67,42.90,1973.12,6.64,772.90,21.41," 125,725.66 ",45.16," 7,346.84 ",17.89,,20.91,2.45%,1.00,11.78,-1.11%,-1.70%,0.59%,,,,
1973.03,112.40,3.17,6.80,43.30,1973.21,6.71,753.69,21.26," 122,889.00 ",45.60," 7,434.57 ",17.41,,20.35,2.60%,1.01,11.67,-0.51%,-1.40%,0.89%,,,,
1973.04,110.30,3.19,6.94,43.60,1973.29,6.67,734.52,21.22," 120,051.60 ",46.24," 7,557.19 ",16.94,,19.79,2.87%,0.99,11.69,0.07%,-1.33%,1.40%,,,,
1973.05,107.20,3.20,7.09,43.90,1973.37,6.85,709.00,21.19," 116,168.75 ",46.87," 7,679.57 ",16.31,,19.06,2.99%,1.00,11.53,0.77%,-1.15%,1.92%,,,,
1973.06,104.80,3.22,7.23,44.20,1973.46,6.90,688.42,21.15," 113,085.94 ",47.49," 7,801.64 ",15.81,,18.47,3.17%,0.99,11.47,1.19%,-1.34%,2.52%,,,,
1973.07,105.80,3.24,7.38,44.30,1973.54,7.13,693.42,21.21," 114,197.69 ",48.39," 7,969.37 ",15.89,,18.57,2.90%,0.99,11.32,1.12%,-1.47%,2.59%,,,,
1973.08,103.80,3.25,7.54,45.10,1973.62,7.40,668.24,20.94," 110,339.00 ",48.52," 8,011.45 ",15.28,,17.85,3.07%,1.03,10.98,1.19%,-1.37%,2.56%,,,,
1973.09,105.60,3.27,7.69,45.20,1973.71,7.09,678.33,21.01," 112,293.07 ",49.40," 8,177.40 ",15.48,,18.08,3.32%,1.03,11.26,1.29%,-1.46%,2.76%,,,,
1973.1,109.80,3.31,7.85,45.60,1973.79,6.79,699.12,21.05," 116,025.52 ",49.96," 8,291.57 ",15.91,,18.59,3.50%,1.01,11.47,1.00%,-1.52%,2.51%,,,,
1973.11,102.00,3.34,8.00,45.90,1973.87,6.73,645.21,21.15," 107,371.28 ",50.63," 8,424.78 ",14.65,,17.12,4.17%,1.00,11.51,1.65%,-1.56%,3.21%,,,,
1973.12,94.78,3.38,8.16,46.20,1973.96,6.74,595.65,21.24," 99,417.79 ",51.28," 8,559.29 ",13.49,,15.77,4.78%,0.99,11.49,2.41%,-1.54%,3.95%,,,,
1974.01,96.11,3.40,8.23,46.60,1974.04,6.99,598.82,21.18," 100,242.17 ",51.26," 8,580.37 ",13.53,,15.82,4.59%,1.01,11.25,2.42%,-1.20%,3.62%,,,,
1974.02,93.45,3.42,8.29,47.20,1974.12,6.96,574.85,21.04," 96,522.28 ",51.02," 8,565.98 ",12.96,,15.15,5.09%,0.99,11.20,2.22%,-1.20%,3.43%,,,,
1974.03,97.44,3.44,8.36,47.80,1974.21,7.21,591.87,20.90," 99,672.53 ",50.78," 8,551.54 ",13.31,,15.57,4.76%,0.99,10.93,1.92%,-1.15%,3.08%,,,,
1974.04,92.46,3.46,8.49,48.00,1974.29,7.51,559.28,20.93," 94,478.06 ",51.33," 8,671.90 ",12.55,,14.69,4.96%,1.00,10.72,2.47%,-1.08%,3.55%,,,,
1974.05,89.67,3.48,8.61,48.60,1974.37,7.58,535.70,20.79," 90,788.64 ",51.46," 8,720.78 ",12.00,,14.05,5.39%,1.01,10.60,2.82%,-1.33%,4.15%,,,,
1974.06,89.79,3.50,8.74,49.00,1974.46,7.54,532.04,20.74," 90,460.90 ",51.79," 8,805.30 ",11.89,,13.93,5.56%,0.99,10.61,2.64%,-1.33%,3.97%,,,,
1974.07,79.31,3.53,8.86,49.40,1974.54,7.81,466.14,20.75," 79,549.58 ",52.09," 8,890.10 ",10.39,,12.19,6.55%,0.99,10.40,3.83%,-0.95%,4.78%,,,,
1974.08,76.03,3.56,8.99,50.00,1974.62,8.04,441.50,20.67," 75,638.55 ",52.18," 8,940.40 ",9.82,,11.53,7.04%,1.01,10.18,5.24%,-0.32%,5.56%,,,,
1974.09,68.12,3.59,9.11,50.60,1974.71,8.04,390.88,20.60," 67,259.78 ",52.27," 8,994.96 ",8.68,,10.21,8.47%,1.02,10.12,6.58%,-0.10%,6.68%,,,,
1974.1,69.44,3.59,9.04,51.10,1974.79,7.90,394.55,20.42," 68,185.01 ",51.35," 8,873.35 ",8.74,,10.30,8.63%,1.02,10.19,6.36%,0.11%,6.25%,,,,
1974.11,71.74,3.60,8.96,51.50,1974.87,7.68,404.45,20.28," 70,188.33 ",50.53," 8,769.46 ",8.95,,10.55,8.63%,1.02,10.33,6.19%,0.42%,5.77%,,,,
1974.12,67.07,3.60,8.89,51.90,1974.96,7.43,375.21,20.14," 65,404.85 ",49.73," 8,669.29 ",8.29,,9.79,9.85%,1.00,10.49,6.87%,0.39%,6.47%,,,,
1975.01,72.56,3.62,8.74,52.10,1975.04,7.50,404.37,20.19," 70,780.24 ",48.73," 8,528.87 ",8.92,,10.55,8.97%,1.01,10.47,6.49%,0.57%,5.93%,,,,
1975.02,80.10,3.65,8.60,52.50,1975.12,7.39,442.98,20.17," 77,834.16 ",47.54," 8,353.49 ",9.76,,11.56,8.20%,0.98,10.53,6.03%,0.47%,5.56%,,,,
1975.03,83.78,3.67,8.45,52.70,1975.21,7.73,461.58,20.22," 81,397.16 ",46.55," 8,209.67 ",10.16,,12.04,7.46%,0.97,10.31,5.47%,0.54%,4.93%,,,,
1975.04,84.72,3.68,8.29,52.90,1975.29,8.23,464.99,20.22," 82,296.32 ",45.48," 8,049.60 ",10.23,,12.13,6.90%,1.02,9.99,5.41%,1.16%,4.25%,,,,
1975.05,90.10,3.70,8.12,53.20,1975.37,8.06,491.73,20.17," 87,326.41 ",44.33," 7,873.27 ",10.82,,12.84,6.60%,1.02,10.12,5.03%,1.44%,3.59%,,,,
1975.06,92.40,3.71,7.96,53.60,1975.46,7.86,500.52,20.10," 89,184.70 ",43.12," 7,683.01 ",11.01,,13.07,6.65%,0.99,10.25,5.04%,1.80%,3.24%,,,,
1975.07,92.49,3.71,7.89,54.20,1975.54,8.06,495.46,19.87," 88,578.43 ",42.28," 7,559.51 ",10.90,,12.95,6.66%,0.98,10.06,5.33%,1.96%,3.37%,,,,
1975.08,85.71,3.71,7.83,54.30,1975.62,8.40,458.30,19.84," 82,229.54 ",41.85," 7,508.85 ",10.09,,12.00,7.07%,1.00,9.88,5.90%,2.20%,3.70%,,,,
1975.09,84.67,3.71,7.76,54.60,1975.71,8.43,450.25,19.73," 81,080.43 ",41.27," 7,431.02 ",9.92,,11.81,7.27%,1.03,9.88,5.81%,2.24%,3.58%,,,,
1975.1,88.57,3.70,7.83,54.90,1975.79,8.14,468.41,19.57," 84,645.26 ",41.39," 7,479.85 ",10.33,,12.30,7.19%,1.01,10.09,5.48%,2.15%,3.32%,,,,
1975.11,90.07,3.69,7.89,55.30,1975.87,8.05,472.90,19.37," 85,747.91 ",41.44," 7,514.56 ",10.44,,12.44,7.25%,1.01,10.14,5.97%,2.45%,3.52%,,,,
1975.12,88.70,3.68,7.96,55.50,1975.96,8.00,464.03,19.25," 84,430.25 ",41.64," 7,576.83 ",10.25,,12.23,7.48%,1.02,10.21,6.65%,2.77%,3.88%,,,,
1976.01,96.86,3.68,8.19,55.60,1976.04,7.74,505.81,19.23," 92,323.27 ",42.79," 7,809.57 ",11.19,,13.34,6.95%,1.00,10.44,5.76%,2.64%,3.12%,,,,
1976.02,100.60,3.69,8.43,55.80,1976.12,7.79,523.45,19.18," 95,836.20 ",43.85," 8,027.63 ",11.59,,13.83,6.56%,1.01,10.43,5.98%,3.08%,2.90%,,,,
1976.03,101.10,3.69,8.66,55.90,1976.21,7.73,525.11,19.17," 96,432.64 ",44.98," 8,260.20 ",11.63,,13.88,6.57%,1.02,10.53,6.60%,3.74%,2.86%,,,,
1976.04,101.90,3.71,8.86,56.10,1976.29,7.56,527.38,19.22," 97,143.31 ",45.84," 8,443.24 ",11.69,,13.95,6.67%,0.98,10.68,6.83%,4.02%,2.81%,,,,
1976.05,101.20,3.74,9.05,56.50,1976.37,7.90,520.05,19.20," 96,087.72 ",46.52," 8,595.99 ",11.53,,13.76,6.52%,1.01,10.42,6.97%,4.01%,2.96%,,,,
1976.06,101.80,3.76,9.25,56.80,1976.46,7.86,520.37,19.22," 96,442.83 ",47.28," 8,763.22 ",11.54,,13.78,6.58%,1.01,10.47,7.20%,3.91%,3.29%,,,,
1976.07,104.20,3.79,9.35,57.10,1976.54,7.83,529.84,19.27," 98,495.52 ",47.54," 8,838.13 ",11.76,,14.03,6.47%,1.01,10.50,6.78%,4.30%,2.47%,,,,
1976.08,103.30,3.82,9.45,57.40,1976.62,7.77,522.52,19.32," 97,433.78 ",47.80," 8,913.35 ",11.60,,13.84,6.64%,1.02,10.56,7.12%,4.39%,2.73%,,,,
1976.09,105.50,3.85,9.55,57.60,1976.71,7.59,531.80,19.41," 99,464.90 ",48.14," 9,003.69 ",11.81,,14.09,6.71%,1.02,10.72,6.58%,4.04%,2.54%,,,,
1976.1,101.90,3.92,9.67,57.90,1976.79,7.41,510.99,19.64," 95,879.18 ",48.49," 9,098.64 ",11.35,,13.54,7.22%,1.01,10.87,6.95%,3.97%,2.99%,,,,
1976.11,101.20,3.98,9.79,58.00,1976.87,7.29,506.60,19.94," 95,368.16 ",49.01," 9,225.83 ",11.25,,13.43,7.43%,1.04,11.01,7.37%,4.02%,3.36%,,,,
1976.12,104.70,4.05,9.91,58.20,1976.96,6.87,522.32,20.20," 98,644.36 ",49.44," 9,336.83 ",11.60,,13.85,7.62%,0.98,11.37,7.18%,3.84%,3.35%,,,,
1977.01,103.80,4.10,9.97,58.50,1977.04,7.21,515.18,20.33," 97,614.89 ",49.47," 9,372.79 ",11.44,,13.66,7.46%,0.99,11.10,7.92%,4.10%,3.82%,,,,
1977.02,101.00,4.14,10.02,59.10,1977.12,7.39,496.19,20.36," 94,338.86 ",49.24," 9,362.24 ",11.01,,13.15,7.72%,1.00,10.92,8.93%,4.18%,4.76%,,,,
1977.03,100.60,4.19,10.08,59.50,1977.21,7.46,490.90,20.45," 93,657.49 ",49.19," 9,384.37 ",10.90,,13.02,7.79%,1.01,10.86,9.43%,4.25%,5.18%,,,,
1977.04,99.05,4.25,10.19,60.00,1977.29,7.37,479.31,20.55," 91,772.72 ",49.33," 9,444.39 ",10.64,,12.71,8.16%,1.00,10.90,9.50%,3.66%,5.85%,,,,
1977.05,98.76,4.30,10.31,60.30,1977.37,7.46,475.53,20.72," 91,379.40 ",49.63," 9,536.45 ",10.55,,12.61,8.17%,1.02,10.84,9.53%,3.33%,6.20%,,,,
1977.06,99.29,4.36,10.42,60.70,1977.46,7.28,474.93,20.86," 91,598.35 ",49.84," 9,612.80 ",10.53,,12.60,8.40%,1.00,10.98,9.95%,3.39%,6.56%,,,,
1977.07,100.20,4.41,10.52,61.00,1977.54,7.33,476.93,20.97," 92,320.35 ",50.06," 9,689.68 ",10.57,,12.65,8.34%,1.00,10.95,10.17%,3.42%,6.75%,,,,
1977.08,97.75,4.45,10.61,61.20,1977.62,7.40,463.75,21.13," 90,109.50 ",50.35," 9,783.73 ",10.27,,12.30,8.55%,1.01,10.93,11.07%,3.25%,7.82%,,,,
1977.09,96.23,4.50,10.71,61.40,1977.71,7.34,455.05,21.28," 88,763.92 ",50.64," 9,879.06 ",10.07,,12.07,8.81%,0.99,11.01,10.84%,2.75%,8.09%,,,,
1977.1,93.74,4.56,10.77,61.60,1977.79,7.52,441.83,21.48," 86,535.50 ",50.76," 9,942.26 ",9.77,,11.72,8.94%,1.00,10.90,9.70%,2.84%,6.86%,,,,
1977.11,94.28,4.61,10.83,61.90,1977.87,7.58,442.22,21.64," 86,965.36 ",50.80," 9,989.76 ",9.77,,11.72,8.90%,1.00,10.87,8.21%,3.38%,4.83%,,,,
1977.12,93.82,4.67,10.89,62.10,1977.96,7.69,438.65,21.83," 86,620.15 ",50.92," 10,054.29 ",9.68,,11.63,8.88%,0.99,10.82,8.10%,3.41%,4.69%,,,,
1978.01,90.25,4.71,10.90,62.50,1978.04,7.96,419.26,21.90," 83,151.16 ",50.64," 10,042.63 ",9.24,,11.12,9.11%,1.00,10.62,8.97%,3.87%,5.10%,,,,
1978.02,88.98,4.76,10.91,62.90,1978.12,8.03,410.73,21.96," 81,822.60 ",50.36," 10,032.42 ",9.05,,10.89,9.31%,1.01,10.57,9.48%,4.28%,5.19%,,,,
1978.03,88.82,4.80,10.92,63.40,1978.21,8.04,406.76,21.98," 81,396.26 ",50.01," 10,007.29 ",8.95,,10.79,9.47%,1.00,10.55,9.84%,4.22%,5.62%,,,,
